"","V1","V2","V3","V4","V5"
"2",85.8163265306122,95.1020408163265,84.0816326530612,85.9183673469388,96.9387755102041
"3",83.1972789115646,78.5714285714286,71.7006802721088,76.2585034013605,75.1700680272109
"4",64.5918367346939,69.7959183673469,NA,NA,NA
