"","V1","V2","V3","V4","V5"
"2",83.1632653061225,95.3061224489796,83.6734693877551,85.2040816326531,96.8367346938775
"3",82.7210884353742,77.1428571428571,73.469387755102,75.1700680272109,75.1020408163265
"4",61.6836734693878,69.5918367346939,NA,NA,NA
