"","V1","V2","V3","V4","V5"
"2",93.9795918367347,95.5102040816327,96.530612244898,90.2040816326531,94.4897959183673
"3",91.2925170068027,96.1224489795918,82.9931972789116,91.2925170068027,92.5170068027211
"4",83.7244897959184,88.1122448979592,82.1428571428571,68.1122448979592,94.4897959183673
"5",80.530612244898,82.8163265306122,81.5102040816327,91.5102040816327,83.5510204081633
"6",84.4557823129252,77.7551020408163,88.6734693877551,84.2857142857143,87.9591836734694
"7",75.3644314868805,82.7696793002915,79.8542274052478,79.6501457725948,71.1078717201166
"8",69.9234693877551,76.25,75.8418367346939,78.5969387755102,73.0102040816327
