"","V1","V2","V3","V4","V5"
"2",93.0612244897959,95.7142857142857,96.2244897959184,89.7959183673469,94.1836734693878
"3",91.5646258503401,95.6462585034014,82.5850340136054,91.5646258503401,92.3809523809524
"4",82.9591836734694,88.1632653061225,83.6224489795918,69.3367346938775,94.4387755102041
"5",80.4081632653061,81.265306122449,83.0612244897959,90.8163265306122,83.6326530612245
"6",84.1496598639456,79.6258503401361,88.5034013605442,84.4557823129252,87.7210884353742
"7",75.597667638484,82.6822157434402,81.4285714285714,79.8833819241983,72.0991253644315
"8",70.6887755102041,76.6326530612245,75.7397959183673,78.8265306122449,73.6479591836735
