"","V1","V2","V3","V4","V5"
"3",73.265306122449,92.6530612244898,74.6938775510204,80.2721088435374,93.9455782312925
"4",95.0510204081633,85.3571428571428,85.7142857142857,79.6428571428571,89.6428571428571
"5",71.1836734693878,74.3673469387755,83.9183673469388,78.3673469387755,81.5510204081633
"6",86.0884353741497,82.7891156462585,73.9115646258503,70.0340136054422,79.8979591836735
"7",62.8279883381924,60.0583090379009,72.2448979591837,75.8892128279883,74.8396501457726
"8",65.1020408163265,64.0816326530612,58.1632653061225,73.75,75.6632653061225
